treat,age,ed,black,hisp,married,nodeg,re74,re75,re78,age2
0.0,45.0,12.0,0.0,0.0,1.0,0.0,21753.74,20859.05,17725.33,2025.0
0.0,47.0,4.0,0.0,0.0,1.0,1.0,13873.57,13690.6,14152.19,2209.0
0.0,30.0,10.0,0.0,0.0,1.0,1.0,15292.08,11789.27,10685.44,900.0
0.0,30.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0
0.0,22.0,12.0,0.0,0.0,1.0,0.0,21783.13,23761.16,25564.67,484.0
0.0,28.0,18.0,0.0,0.0,1.0,0.0,135.1894,0.0,0.0,784.0
0.0,45.0,6.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2025.0
0.0,17.0,10.0,0.0,1.0,0.0,1.0,0.0,635.5645,6649.77,289.0
0.0,17.0,11.0,0.0,0.0,0.0,1.0,0.0,3308.516,0.0,289.0
0.0,26.0,14.0,0.0,0.0,0.0,0.0,1579.169,0.0,0.0,676.0
0.0,24.0,10.0,0.0,0.0,1.0,1.0,8630.57,5091.677,18647.43,576.0
0.0,22.0,12.0,0.0,0.0,0.0,0.0,6996.542,8724.242,2724.928,484.0
0.0,20.0,7.0,0.0,0.0,0.0,1.0,1902.448,2792.903,6098.578,400.0
0.0,18.0,11.0,0.0,0.0,0.0,1.0,2400.102,5310.097,1063.963,324.0
0.0,19.0,11.0,1.0,0.0,0.0,1.0,811.1365,859.3548,8222.071,361.0
0.0,47.0,12.0,0.0,0.0,1.0,0.0,1565.454,0.0,0.0,2209.0
0.0,54.0,10.0,0.0,0.0,1.0,1.0,25862.32,20415.05,25564.67,2916.0
0.0,36.0,17.0,0.0,1.0,1.0,0.0,25862.32,25243.55,25564.67,1296.0
0.0,27.0,13.0,0.0,0.0,0.0,0.0,25862.32,14596.5,25564.67,729.0
0.0,45.0,14.0,0.0,0.0,0.0,0.0,24549.61,17054.61,25564.67,2025.0
0.0,30.0,16.0,0.0,0.0,1.0,0.0,25862.32,25241.76,25564.67,900.0
0.0,30.0,15.0,0.0,0.0,0.0,0.0,25102.13,23347.6,24983.92,900.0
0.0,24.0,13.0,0.0,0.0,1.0,0.0,14053.82,19079.47,4731.68,576.0
0.0,48.0,8.0,0.0,0.0,1.0,1.0,16050.31,2116.161,11600.15,2304.0
0.0,32.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1024.0
0.0,54.0,12.0,0.0,0.0,1.0,0.0,21058.2,21303.05,22508.73,2916.0
0.0,18.0,11.0,0.0,0.0,0.0,1.0,950.2444,11911.02,0.0,324.0
0.0,29.0,12.0,0.0,0.0,0.0,0.0,12980.14,0.0,0.0,841.0
0.0,28.0,12.0,0.0,0.0,0.0,0.0,8640.367,10706.13,10048.54,784.0
0.0,16.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,13535.98,256.0
0.0,27.0,16.0,0.0,0.0,0.0,0.0,476.1018,213.0484,0.0,729.0
0.0,37.0,15.0,0.0,0.0,0.0,0.0,25862.32,25243.55,25564.67,1369.0
0.0,45.0,16.0,0.0,0.0,1.0,0.0,25703.62,5564.323,15702.32,2025.0
0.0,39.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,1521.0
0.0,18.0,11.0,0.0,0.0,0.0,1.0,1059.963,2300.565,4199.699,324.0
0.0,52.0,12.0,0.0,0.0,1.0,0.0,2645.01,0.0,0.0,2704.0
0.0,34.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1156.0
0.0,34.0,5.0,0.0,0.0,1.0,1.0,25862.32,25243.55,25564.67,1156.0
0.0,53.0,12.0,0.0,0.0,1.0,0.0,20533.12,18263.08,18072.6,2809.0
0.0,27.0,16.0,0.0,0.0,0.0,0.0,14335.96,11134.02,0.0,729.0
0.0,37.0,8.0,1.0,0.0,1.0,1.0,13916.67,18302.47,11613.45,1369.0
0.0,41.0,7.0,1.0,0.0,0.0,1.0,1606.599,350.9032,0.0,1681.0
0.0,32.0,10.0,0.0,0.0,1.0,1.0,9580.815,322.2581,0.0,1024.0
0.0,44.0,10.0,0.0,0.0,1.0,1.0,18712.96,17650.79,18770.08,1936.0
0.0,43.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,0.0,1849.0
0.0,31.0,12.0,0.0,0.0,1.0,0.0,20392.05,21752.42,21894.0,961.0
0.0,23.0,14.0,0.0,0.0,1.0,0.0,10205.82,11549.37,15464.41,529.0
0.0,36.0,12.0,0.0,0.0,1.0,0.0,21736.11,25243.55,25564.67,1296.0
0.0,38.0,12.0,0.0,0.0,1.0,0.0,8885.275,7449.532,8488.061,1444.0
0.0,31.0,12.0,0.0,0.0,1.0,0.0,16977.05,14361.97,19296.15,961.0
0.0,48.0,12.0,0.0,0.0,1.0,0.0,21755.7,25243.55,0.0,2304.0
0.0,40.0,12.0,0.0,0.0,1.0,0.0,15429.23,17507.56,14669.39,1600.0
0.0,17.0,10.0,0.0,0.0,0.0,1.0,0.0,1118.952,2215.112,289.0
0.0,45.0,12.0,0.0,0.0,1.0,0.0,19639.69,16621.35,20838.9,2025.0
0.0,17.0,10.0,0.0,0.0,0.0,1.0,0.0,1443.0,9110.184,289.0
0.0,53.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2809.0
0.0,54.0,17.0,0.0,0.0,0.0,0.0,25862.32,25243.55,0.0,2916.0
0.0,25.0,12.0,0.0,0.0,0.0,0.0,13530.7,13244.81,25564.67,625.0
0.0,25.0,5.0,0.0,0.0,1.0,1.0,491.776,0.0,0.0,625.0
0.0,18.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,2281.61,324.0
0.0,52.0,15.0,0.0,0.0,1.0,0.0,7974.216,10276.45,7995.978,2704.0
0.0,28.0,11.0,0.0,0.0,1.0,1.0,456.5092,3775.79,500.9493,784.0
0.0,17.0,11.0,0.0,0.0,0.0,1.0,0.0,114.5806,2222.501,289.0
0.0,51.0,12.0,0.0,0.0,1.0,0.0,20870.11,22275.19,25564.67,2601.0
0.0,32.0,12.0,0.0,1.0,1.0,0.0,20360.7,21303.05,25208.54,1024.0
0.0,29.0,12.0,0.0,0.0,1.0,0.0,7276.717,3591.387,7313.269,841.0
0.0,50.0,11.0,0.0,0.0,1.0,1.0,13497.39,25243.55,25564.67,2500.0
0.0,42.0,12.0,0.0,0.0,0.0,0.0,8959.727,2246.855,0.0,1764.0
0.0,23.0,12.0,0.0,0.0,1.0,0.0,10053.0,9805.597,0.0,529.0
0.0,32.0,12.0,0.0,0.0,1.0,0.0,9288.884,20907.39,16096.88,1024.0
0.0,28.0,12.0,0.0,0.0,0.0,0.0,940.4481,6803.226,0.0,784.0
0.0,26.0,11.0,0.0,1.0,1.0,1.0,9782.619,0.0,542.3257,676.0
0.0,23.0,12.0,0.0,1.0,1.0,0.0,9480.892,25243.55,0.0,529.0
0.0,20.0,12.0,0.0,0.0,0.0,0.0,0.0,862.9355,4316.439,400.0
0.0,28.0,12.0,0.0,0.0,1.0,0.0,2388.346,3082.935,12882.82,784.0
0.0,35.0,12.0,0.0,1.0,1.0,0.0,12929.2,12372.92,17354.42,1225.0
0.0,47.0,8.0,1.0,0.0,0.0,1.0,16967.25,0.0,10364.77,2209.0
0.0,44.0,6.0,1.0,0.0,1.0,1.0,12878.26,11971.89,19989.21,1936.0
0.0,37.0,15.0,1.0,0.0,1.0,0.0,22294.5,7367.177,12203.07,1369.0
0.0,55.0,12.0,0.0,0.0,1.0,0.0,9614.122,9809.177,8916.602,3025.0
0.0,35.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1225.0
0.0,26.0,7.0,0.0,1.0,1.0,1.0,9275.169,10437.58,11996.18,676.0
0.0,26.0,5.0,0.0,1.0,1.0,1.0,4847.226,1459.113,769.8955,676.0
0.0,20.0,13.0,0.0,1.0,0.0,0.0,0.0,5156.129,8548.648,400.0
0.0,18.0,9.0,0.0,1.0,0.0,1.0,626.9654,7019.855,762.5069,324.0
0.0,17.0,10.0,0.0,1.0,0.0,1.0,697.499,2696.226,13583.26,289.0
0.0,46.0,9.0,0.0,0.0,1.0,1.0,3775.507,8006.323,0.0,2116.0
0.0,45.0,12.0,0.0,0.0,1.0,0.0,0.0,20934.24,11631.19,2025.0
0.0,37.0,12.0,0.0,0.0,1.0,0.0,11216.8,12218.95,12146.91,1369.0
0.0,17.0,10.0,0.0,0.0,0.0,1.0,219.4379,105.629,7415.232,289.0
0.0,24.0,13.0,0.0,0.0,0.0,0.0,15664.34,12073.94,14904.35,576.0
0.0,32.0,12.0,0.0,0.0,1.0,0.0,1338.179,2227.161,799.4501,1024.0
0.0,31.0,6.0,1.0,0.0,1.0,1.0,13983.29,12380.08,14072.39,961.0
0.0,18.0,11.0,1.0,0.0,0.0,1.0,587.78,841.4516,7933.914,324.0
0.0,17.0,7.0,1.0,0.0,0.0,1.0,1054.086,2286.242,1613.677,289.0
0.0,32.0,12.0,0.0,0.0,1.0,0.0,20376.37,25243.55,25564.67,1024.0
0.0,38.0,10.0,0.0,0.0,1.0,1.0,19400.66,25243.55,19584.31,1444.0
0.0,18.0,12.0,0.0,0.0,0.0,0.0,470.224,5218.79,14128.54,324.0
0.0,52.0,11.0,0.0,0.0,1.0,1.0,25862.32,25243.55,25564.67,2704.0
0.0,18.0,12.0,0.0,0.0,0.0,0.0,662.2322,1131.484,4736.114,324.0
0.0,20.0,12.0,0.0,0.0,0.0,0.0,12574.57,14945.61,12336.06,400.0
0.0,48.0,9.0,0.0,0.0,1.0,1.0,6994.582,10351.65,0.0,2304.0
0.0,49.0,12.0,0.0,0.0,1.0,0.0,92.08554,594.3871,396.0307,2401.0
0.0,20.0,12.0,0.0,0.0,0.0,0.0,0.0,15334.11,8207.293,400.0
0.0,51.0,15.0,0.0,0.0,1.0,0.0,5593.707,12396.19,2523.957,2601.0
0.0,43.0,13.0,0.0,0.0,0.0,0.0,25862.32,20466.97,25564.67,1849.0
0.0,16.0,9.0,0.0,0.0,0.0,1.0,1232.379,415.3548,2395.395,256.0
0.0,36.0,4.0,0.0,0.0,1.0,1.0,9855.112,9435.0,10131.29,1296.0
0.0,51.0,14.0,1.0,0.0,1.0,0.0,14526.0,14660.95,25564.67,2601.0
0.0,21.0,12.0,1.0,0.0,0.0,0.0,6939.723,11662.16,14218.69,441.0
0.0,21.0,13.0,0.0,0.0,1.0,0.0,12074.96,13354.02,21864.44,441.0
0.0,40.0,17.0,0.0,0.0,1.0,0.0,23138.94,24670.65,9150.083,1600.0
0.0,45.0,11.0,0.0,0.0,1.0,1.0,10435.05,13185.73,8443.73,2025.0
0.0,41.0,7.0,0.0,0.0,1.0,1.0,8397.418,0.0,0.0,1681.0
0.0,18.0,12.0,0.0,0.0,0.0,0.0,4186.953,7034.177,7967.902,324.0
0.0,17.0,11.0,0.0,0.0,0.0,1.0,0.0,3424.887,7378.289,289.0
0.0,22.0,13.0,0.0,0.0,0.0,0.0,9204.635,16843.35,18115.45,484.0
0.0,26.0,12.0,0.0,0.0,0.0,0.0,190.0489,0.0,0.0,676.0
0.0,25.0,16.0,0.0,0.0,0.0,0.0,9851.193,11681.85,12375.96,625.0
0.0,29.0,10.0,0.0,0.0,0.0,1.0,13609.07,14464.02,21335.42,841.0
0.0,36.0,12.0,0.0,0.0,1.0,0.0,15172.56,19303.26,25564.67,1296.0
0.0,50.0,10.0,1.0,0.0,1.0,1.0,25862.32,24144.29,20160.62,2500.0
0.0,29.0,8.0,0.0,0.0,1.0,1.0,9757.149,10951.4,0.0,841.0
0.0,25.0,16.0,0.0,0.0,1.0,0.0,22406.18,21215.32,24151.96,625.0
0.0,27.0,16.0,0.0,0.0,1.0,0.0,15556.58,15543.58,20309.87,729.0
0.0,47.0,6.0,0.0,0.0,1.0,1.0,19161.63,18793.02,7175.84,2209.0
0.0,24.0,12.0,0.0,0.0,0.0,0.0,16538.17,15989.37,11764.18,576.0
0.0,49.0,12.0,0.0,0.0,1.0,0.0,25862.32,23308.21,24635.18,2401.0
0.0,20.0,12.0,0.0,0.0,0.0,0.0,10139.21,7755.677,16343.66,400.0
0.0,32.0,18.0,0.0,0.0,1.0,0.0,19306.62,23830.98,25564.67,1024.0
0.0,23.0,12.0,0.0,0.0,1.0,0.0,10446.81,13357.6,10159.37,529.0
0.0,41.0,12.0,0.0,0.0,0.0,0.0,19798.39,19326.53,15783.6,1681.0
0.0,29.0,14.0,0.0,0.0,0.0,0.0,15362.61,17840.56,18109.54,841.0
0.0,30.0,12.0,0.0,0.0,1.0,0.0,19116.57,17840.56,19346.4,900.0
0.0,45.0,12.0,0.0,0.0,1.0,0.0,25539.04,25243.55,15864.87,2025.0
0.0,17.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,12412.9,289.0
0.0,26.0,16.0,0.0,0.0,0.0,0.0,10932.71,11513.56,12472.01,676.0
0.0,46.0,10.0,0.0,0.0,1.0,1.0,10846.5,11162.66,12439.5,2116.0
0.0,32.0,12.0,0.0,1.0,1.0,0.0,25135.43,24677.81,19117.35,1024.0
0.0,31.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,961.0
0.0,23.0,15.0,0.0,0.0,1.0,0.0,2819.385,5254.597,437.4071,529.0
0.0,20.0,14.0,0.0,0.0,1.0,0.0,10419.38,10235.27,17177.09,400.0
0.0,28.0,17.0,0.0,0.0,0.0,0.0,7933.071,4450.742,100.4854,784.0
0.0,26.0,16.0,0.0,0.0,1.0,0.0,15664.34,16478.13,23834.25,676.0
0.0,37.0,8.0,1.0,0.0,1.0,1.0,9729.719,9708.919,9909.634,1369.0
0.0,40.0,12.0,0.0,0.0,1.0,0.0,24100.94,25157.61,25564.67,1600.0
0.0,23.0,13.0,0.0,0.0,1.0,0.0,11351.99,9717.871,15829.41,529.0
0.0,19.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361.0
0.0,31.0,14.0,0.0,0.0,1.0,0.0,25862.32,25243.55,24240.63,961.0
0.0,23.0,12.0,0.0,0.0,0.0,0.0,13258.36,18356.18,23761.84,529.0
0.0,36.0,8.0,0.0,0.0,1.0,1.0,15007.98,14324.37,16634.77,1296.0
0.0,29.0,12.0,0.0,0.0,1.0,0.0,18446.5,16293.73,19607.95,841.0
0.0,35.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,1225.0
0.0,55.0,5.0,0.0,0.0,1.0,1.0,14243.87,14424.63,14178.79,3025.0
0.0,29.0,8.0,0.0,0.0,1.0,1.0,9786.538,6337.742,5151.355,841.0
0.0,36.0,8.0,0.0,0.0,1.0,1.0,16771.32,16803.97,16922.92,1296.0
0.0,54.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2916.0
0.0,50.0,11.0,0.0,0.0,1.0,1.0,24686.76,10654.21,0.0,2500.0
0.0,27.0,17.0,0.0,0.0,1.0,0.0,2842.896,152.1774,16518.03,729.0
0.0,21.0,13.0,0.0,0.0,1.0,0.0,7502.033,6173.032,25564.67,441.0
0.0,20.0,12.0,0.0,0.0,0.0,0.0,16542.09,14868.63,16342.18,400.0
0.0,23.0,15.0,0.0,0.0,1.0,0.0,1251.971,4563.532,4679.96,529.0
0.0,33.0,5.0,0.0,0.0,1.0,1.0,25862.32,25243.55,12927.15,1089.0
0.0,35.0,10.0,0.0,1.0,1.0,1.0,13103.58,13128.44,16729.34,1225.0
0.0,53.0,9.0,0.0,0.0,1.0,1.0,25862.32,19457.23,25564.67,2809.0
0.0,23.0,14.0,0.0,0.0,0.0,0.0,12933.12,13316.42,18808.5,529.0
0.0,18.0,11.0,0.0,0.0,0.0,1.0,497.6538,0.0,16860.86,324.0
0.0,23.0,11.0,0.0,0.0,1.0,1.0,14347.71,22819.45,25564.67,529.0
0.0,55.0,12.0,0.0,0.0,1.0,0.0,20572.3,21030.92,21397.48,3025.0
0.0,28.0,12.0,0.0,0.0,1.0,0.0,21457.89,21383.61,24660.3,784.0
0.0,38.0,6.0,0.0,0.0,1.0,1.0,21851.7,16775.32,21871.83,1444.0
0.0,27.0,12.0,1.0,0.0,1.0,0.0,22498.26,18986.37,16284.55,729.0
0.0,28.0,13.0,0.0,0.0,0.0,0.0,8991.075,1280.081,6371.957,784.0
0.0,31.0,12.0,0.0,0.0,1.0,0.0,14719.97,14768.37,15467.36,961.0
0.0,49.0,9.0,0.0,0.0,1.0,1.0,16134.56,25243.55,20156.19,2401.0
0.0,29.0,15.0,0.0,0.0,0.0,0.0,16957.45,2130.484,21529.0,841.0
0.0,34.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,1156.0
0.0,35.0,12.0,0.0,0.0,1.0,0.0,25202.05,23816.66,13243.39,1225.0
0.0,23.0,7.0,1.0,0.0,1.0,1.0,4931.475,5191.935,6605.438,529.0
0.0,47.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2209.0
0.0,19.0,12.0,1.0,0.0,0.0,0.0,4919.719,6817.548,7948.691,361.0
0.0,51.0,7.0,0.0,0.0,1.0,1.0,11996.59,9855.726,0.0,2601.0
0.0,23.0,12.0,1.0,0.0,0.0,0.0,12074.96,11565.48,25529.2,529.0
0.0,36.0,5.0,0.0,0.0,1.0,1.0,12827.32,13434.58,15007.79,1296.0
0.0,43.0,12.0,0.0,0.0,1.0,0.0,25352.91,25243.55,25564.67,1849.0
0.0,19.0,12.0,0.0,0.0,0.0,0.0,4980.456,3732.823,8792.473,361.0
0.0,33.0,16.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,1089.0
0.0,53.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2809.0
0.0,26.0,16.0,0.0,0.0,0.0,0.0,11679.19,8353.645,0.0,676.0
0.0,25.0,11.0,1.0,0.0,1.0,1.0,12466.81,6504.242,13744.33,625.0
0.0,39.0,1.0,1.0,0.0,0.0,1.0,8248.513,5841.823,8406.786,1521.0
0.0,50.0,14.0,0.0,0.0,1.0,0.0,25862.32,17292.73,0.0,2500.0
0.0,51.0,14.0,0.0,0.0,1.0,0.0,4032.171,20774.9,724.086,2601.0
0.0,20.0,11.0,0.0,0.0,0.0,1.0,7468.725,8699.177,7808.307,400.0
0.0,43.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,1849.0
0.0,35.0,12.0,0.0,0.0,1.0,0.0,25456.75,25243.55,0.0,1225.0
0.0,26.0,14.0,0.0,0.0,0.0,0.0,3207.32,409.9839,5232.63,676.0
0.0,20.0,12.0,0.0,0.0,0.0,0.0,11734.05,6300.145,1102.384,400.0
0.0,40.0,10.0,1.0,0.0,1.0,1.0,10493.83,3018.484,12325.72,1600.0
0.0,40.0,11.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1600.0
0.0,27.0,7.0,0.0,0.0,1.0,1.0,8383.703,4112.371,9800.283,729.0
0.0,44.0,18.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,1936.0
0.0,44.0,9.0,0.0,0.0,1.0,1.0,0.0,4243.065,13071.97,1936.0
0.0,51.0,11.0,0.0,0.0,1.0,1.0,21802.72,21165.19,23411.62,2601.0
0.0,36.0,5.0,0.0,0.0,0.0,1.0,3814.692,2873.468,2751.527,1296.0
0.0,40.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,1600.0
0.0,50.0,5.0,0.0,0.0,1.0,1.0,13897.08,13703.13,14279.27,2500.0
0.0,41.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,1681.0
0.0,23.0,12.0,0.0,0.0,1.0,0.0,0.0,16504.98,25564.67,529.0
0.0,40.0,12.0,0.0,0.0,1.0,0.0,619.1283,0.0,10094.35,1600.0
0.0,22.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,682.7097,484.0
0.0,30.0,12.0,0.0,0.0,1.0,0.0,20999.42,17876.37,21243.8,900.0
0.0,26.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,676.0
0.0,24.0,12.0,1.0,0.0,1.0,0.0,9631.756,3227.952,10812.53,576.0
0.0,32.0,12.0,1.0,0.0,1.0,0.0,16973.13,15858.68,25564.67,1024.0
0.0,39.0,11.0,1.0,0.0,0.0,1.0,20053.1,18485.08,5625.705,1521.0
0.0,41.0,12.0,0.0,0.0,1.0,0.0,24112.7,23483.66,25564.67,1681.0
0.0,18.0,10.0,0.0,0.0,0.0,1.0,82.28921,2309.516,8584.114,324.0
0.0,16.0,9.0,0.0,0.0,0.0,1.0,0.0,832.5,7697.478,256.0
0.0,25.0,16.0,0.0,0.0,1.0,0.0,14435.88,12134.81,12197.16,625.0
0.0,23.0,14.0,0.0,0.0,1.0,0.0,4937.352,1679.323,8454.074,529.0
0.0,22.0,12.0,0.0,0.0,1.0,0.0,18129.1,17833.4,19371.52,484.0
0.0,20.0,12.0,0.0,0.0,0.0,0.0,15548.74,16975.84,17268.71,400.0
0.0,20.0,12.0,0.0,0.0,0.0,0.0,9476.974,245.2742,10265.77,400.0
0.0,27.0,12.0,1.0,0.0,1.0,0.0,21179.67,19450.06,22253.08,729.0
0.0,27.0,15.0,0.0,0.0,1.0,0.0,7364.884,5184.774,15714.14,729.0
0.0,55.0,8.0,0.0,0.0,0.0,1.0,8575.711,4441.79,11314.95,3025.0
0.0,38.0,18.0,0.0,0.0,1.0,0.0,25862.32,2866.306,25142.04,1444.0
0.0,34.0,16.0,1.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,1156.0
0.0,28.0,18.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,784.0
0.0,33.0,16.0,0.0,0.0,1.0,0.0,24461.45,22572.39,24683.94,1089.0
0.0,35.0,17.0,0.0,0.0,1.0,0.0,20151.06,18852.1,19173.5,1225.0
0.0,28.0,18.0,0.0,0.0,0.0,0.0,5346.839,18003.48,19362.65,784.0
0.0,41.0,18.0,0.0,0.0,1.0,0.0,13877.49,13590.34,18087.37,1681.0
0.0,52.0,9.0,0.0,0.0,1.0,1.0,14960.96,14483.71,17214.04,2704.0
0.0,42.0,13.0,0.0,0.0,1.0,0.0,1626.191,0.0,0.0,1764.0
0.0,26.0,12.0,0.0,0.0,1.0,0.0,538.7984,574.6935,638.3779,676.0
0.0,22.0,11.0,0.0,0.0,1.0,1.0,13338.69,4626.194,18616.4,484.0
0.0,19.0,12.0,0.0,0.0,0.0,0.0,8450.318,8455.694,2609.665,361.0
0.0,25.0,16.0,0.0,0.0,1.0,0.0,17807.78,22146.29,23931.78,625.0
0.0,35.0,16.0,0.0,0.0,0.0,0.0,25862.32,25243.55,25564.67,1225.0
0.0,34.0,18.0,0.0,0.0,0.0,0.0,25862.32,25243.55,25564.67,1156.0
0.0,33.0,12.0,0.0,0.0,1.0,0.0,23136.98,22248.34,20535.97,1089.0
0.0,43.0,16.0,1.0,0.0,1.0,0.0,11287.34,16379.66,19285.81,1849.0
0.0,40.0,9.0,1.0,0.0,1.0,1.0,5054.908,7138.016,10361.82,1600.0
0.0,35.0,12.0,0.0,0.0,0.0,0.0,15505.64,15579.39,7316.224,1225.0
0.0,26.0,6.0,1.0,0.0,0.0,1.0,11865.32,13117.69,16931.79,676.0
0.0,51.0,12.0,0.0,0.0,1.0,0.0,23089.96,23499.77,25564.67,2601.0
0.0,53.0,12.0,0.0,0.0,1.0,0.0,17304.24,22876.74,24428.3,2809.0
0.0,20.0,13.0,0.0,0.0,0.0,0.0,101.8819,42.96774,3242.132,400.0
0.0,24.0,12.0,0.0,0.0,1.0,0.0,15382.2,18859.26,24174.13,576.0
0.0,33.0,9.0,0.0,0.0,1.0,1.0,20372.46,19876.16,17030.8,1089.0
0.0,22.0,13.0,0.0,0.0,1.0,0.0,13842.22,14836.4,16243.17,484.0
0.0,47.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,4984.372,2209.0
0.0,21.0,9.0,0.0,0.0,1.0,1.0,11156.07,8441.371,1213.214,441.0
0.0,35.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1225.0
0.0,37.0,12.0,0.0,0.0,1.0,0.0,17750.96,7401.194,23470.73,1369.0
0.0,41.0,14.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,1681.0
0.0,16.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,3514.034,256.0
0.0,25.0,17.0,0.0,0.0,1.0,0.0,18812.88,17833.4,20063.09,625.0
0.0,45.0,1.0,0.0,1.0,1.0,1.0,5094.094,4296.774,4433.18,2025.0
0.0,28.0,16.0,0.0,0.0,1.0,0.0,19526.05,21220.69,20274.41,784.0
0.0,44.0,12.0,0.0,0.0,1.0,0.0,25862.32,21713.03,24530.26,1936.0
0.0,18.0,11.0,0.0,0.0,0.0,1.0,4012.578,2954.032,9198.848,324.0
0.0,23.0,12.0,0.0,0.0,1.0,0.0,11747.76,11524.31,20008.42,529.0
0.0,26.0,16.0,0.0,0.0,1.0,0.0,13207.42,13917.97,14356.11,676.0
0.0,42.0,12.0,0.0,0.0,1.0,0.0,18656.14,11676.48,17714.99,1764.0
0.0,37.0,7.0,0.0,0.0,1.0,1.0,9804.171,10686.44,9497.349,1369.0
0.0,39.0,8.0,0.0,0.0,1.0,1.0,11146.27,0.0,0.0,1521.0
0.0,42.0,12.0,0.0,0.0,1.0,0.0,21434.38,25243.55,24834.67,1764.0
0.0,18.0,12.0,0.0,0.0,0.0,0.0,1155.967,1663.21,8421.564,324.0
0.0,42.0,5.0,1.0,0.0,1.0,1.0,13691.36,13842.77,13490.17,1764.0
0.0,40.0,9.0,1.0,0.0,1.0,1.0,18044.85,21798.97,19046.42,1600.0
0.0,35.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1225.0
0.0,46.0,12.0,0.0,0.0,1.0,0.0,987.4705,15697.55,2419.038,2116.0
0.0,16.0,9.0,0.0,0.0,0.0,1.0,0.0,2843.032,2881.567,256.0
0.0,18.0,11.0,1.0,0.0,0.0,1.0,2068.986,1623.823,20243.38,324.0
0.0,27.0,14.0,0.0,0.0,1.0,0.0,6831.963,0.0,0.0,729.0
0.0,41.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,1681.0
0.0,29.0,14.0,0.0,0.0,0.0,0.0,13252.48,13785.48,13670.45,841.0
0.0,28.0,12.0,0.0,0.0,1.0,0.0,14692.54,15978.63,17581.99,784.0
0.0,20.0,12.0,1.0,0.0,0.0,0.0,11665.47,12739.94,16284.55,400.0
0.0,39.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,1521.0
0.0,34.0,8.0,1.0,0.0,0.0,1.0,9177.206,2903.903,263.0353,1156.0
0.0,24.0,16.0,0.0,0.0,1.0,0.0,11191.33,13228.69,17540.61,576.0
0.0,24.0,12.0,0.0,0.0,1.0,0.0,11426.44,10437.58,0.0,576.0
0.0,29.0,12.0,0.0,0.0,1.0,0.0,13914.71,11409.73,17348.51,841.0
0.0,50.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2500.0
0.0,40.0,12.0,0.0,0.0,1.0,0.0,2353.079,1009.742,888.1137,1600.0
0.0,27.0,12.0,0.0,0.0,1.0,0.0,25733.01,20286.15,19058.24,729.0
0.0,45.0,10.0,1.0,0.0,1.0,1.0,11400.97,12256.55,13586.22,2025.0
0.0,21.0,15.0,1.0,0.0,0.0,0.0,3608.969,2171.661,13920.18,441.0
0.0,20.0,12.0,1.0,0.0,0.0,0.0,13899.04,13780.11,15232.41,400.0
0.0,27.0,12.0,1.0,0.0,1.0,0.0,22596.22,25243.55,25134.65,729.0
0.0,39.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,8711.198,1521.0
0.0,43.0,11.0,0.0,0.0,1.0,1.0,6522.399,9324.0,16046.63,1849.0
